Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
3-14-m-90-rainbow-swirl-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2024/03/FGA1671-14mm.png,7,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,5″ 14 M 45° ENCORE COLOR SHOWERHEAD ASH CATCHER,"<p>The 5″ 14mm Male 45° Encore Color Showerhead Ash Catcher is a compact glass add-on made for smokers who are tired of scrubbing their main piece after every few bowls. It’s built for 45° 14mm female joints and uses a showerhead perc to trap ash and start filtration before smoke ever touches your bong. If you want smoother hits, less reclaim in your favorite tube, and a little color upgrade at the same time, this is the move.</p><h2>Why You’ll Actually Use This Every Day</h2><ul>
<li>
<strong>Keep your main piece way cleaner</strong> — the ash and gunk get caught in the ash catcher first, so your bong or rig stays fresh longer.</li>
<li>
<strong>Smoother, less harsh pulls</strong> — showerhead perc breaks the smoke into bubbles for a softer hit before it even reaches your main chamber.</li>
<li>
<strong>Perfect for 45° joint bongs</strong> — 14mm male joint with a 45° angle drops right into most classic beaker and straight-tube setups.</li>
<li>
<strong>Add some color to your lineup</strong> — color accents make it easy to match your favorite piece or give it a loud contrast splash.</li>
<li>
<strong>Easier cleaning routine</strong> — it’s way faster to rinse this than to deep-clean a whole tube every few days.</li>
<li>
<strong>Great size for daily drivers</strong> — at 5 inches (127mm) tall, it adds function without turning your setup into a wobbly skyscraper.</li>
</ul><h2>Best For</h2><p>This ash catcher is made for people who run their <em>daily driver</em> hard and hate when it starts to look swampy two days later. If you’re rocking a 14mm female, 45° joint water pipe and want cleaner, smoother hits without buying a whole new bong, this piece slides right into your setup. It’s also clutch if you like stacking function with other <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop products</a> and slowly building your dream kit instead of swapping full pieces all the time.</p><h2>How to Use It</h2><p>Using the Encore Color Showerhead Ash Catcher is simple: treat it like an extra mini-chamber that lives between your bowl and your bong. The 14mm male joint on the ash catcher plugs into your bong’s 14mm female joint, then your bowl (or slide) sits in the joint on the ash catcher itself.</p><p>Add a small amount of water so the showerhead perc is just covered, then hit your piece as usual. As you pull, smoke drops into the ash catcher first, where ash, debris, and some of the heavier particles get trapped in the water and extra chamber. By the time the smoke moves into your main piece, it’s already been cooled and pre-filtered.</p><p>Set your setup on a sturdy, nonstick surface like a <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> if you’re the type who occasionally bumps the table mid-sesh — it helps keep drips and reclaim off your furniture and makes cleanup easier.</p><p>After a few bowls or when the water starts looking rough, pull the ash catcher off, dump it, and rinse. It’s a lot less stressful to deal with than dragging your entire bong over the sink when you’re three bowls deep and just want things to work.</p><h2>Specifications</h2><table>
<tr>
<th>Height</th>
<td>5 inches (127mm)</td>
</tr>
<tr>
<th>Joint Size (Ash Catcher to Bong)</th>
<td>14mm Male</td>
</tr>
<tr>
<th>Joint Angle</th>
<td>45°</td>
</tr>
<tr>
<th>Perc Style</th>
<td>Showerhead perc</td>
</tr>
<tr>
<th>Material</th>
<td>Glass</td>
</tr>
</table><h2>Fit &amp; Compatibility</h2><p>This Encore ash catcher is designed to plug directly into any water pipe with a 14mm female joint set at a 45° angle. That’s the standard angle you’ll see on a lot of beakers and smaller tubes — the joint comes off the neck at a diagonal instead of straight out.</p><p>Because it uses a 14mm male connection, it plays nice with most mid-sized glass pieces that already use 14mm hardware. If you’ve got multiple pieces and bowls, this makes it easy to swap the ash catcher around and see which tube it pairs with best. For storing your bowls, slides, and extra parts you’re not using, keeping a small stash of <a href=""https://oilslickpad.com/collections/storage-packaging"">storage &amp; packaging</a> options around can help keep your gear organized instead of rolling around a drawer.</p><h2>Care &amp; Cleaning</h2><p>Let the ash catcher cool before cleaning, especially after heavy use. Dump the old water, rinse with warm water, and for heavier buildup, soak it in isopropyl alcohol, rinse thoroughly, and let it dry before using again. It’s usually easier to clean this often than to wait until it’s fully caked up — that’s also how you keep your main bong looking brand new.</p><h2>FAQ</h2><ul>
<li>
<strong>Will this fit my bong?</strong><br>If your bong has a 14mm female joint set at a 45° angle, you’re good. The ash catcher’s 14mm male joint plugs right into that. If your piece has a 90° joint, or a different joint size, you’d need an adapter or a different style catcher.</li>
<li>
<strong>Can I use this with a rig for concentrates?</strong><br>Yes, as long as your rig has a 14mm female, 45° joint and you’re fine with a little extra diffusion. Many dabbers prefer to keep their concentrate rigs a bit simpler, but if you want extra filtration, pair this with your favorite banger and a good <a href=""https://oilslickpad.com/collections/carb-caps"">carb cap</a> for smoother pulls.</li>
<li>
<strong>How much water should I put in it?</strong><br>Just enough to cover the slits or openings on the showerhead perc. Too much water and you risk splashback; too little and you won’t get the full filtration effect. A quick test pull without lighting anything will tell you if it feels right.</li>
<li>
<strong>Will it make my piece tip over?</strong><br>On most medium-sized bongs with a stable base, you’ll be fine. This ash catcher is only 5 inches (127mm) tall, so it doesn’t add a ton of leverage. If your piece is super small or has a tiny base, just be mindful of balance and set it on a solid surface like one of our <a href=""https://oilslickpad.com/collections/accessories"">accessories</a> trays or mats.</li>
<li>
<strong>What’s the best way to keep it from getting stained?</strong><br>Change the water often and give it a quick rinse right after your sesh whenever you can. For deeper cleans, soak it in isopropyl alcohol, rinse, and let it dry. Regular light cleanings are way easier than fighting thick resin later.</li>
<li>
<strong>Is a showerhead perc better than other perc styles?</strong><br>“Better” depends on what you like. Showerhead percs are a great balance: solid diffusion, easy pull, and not too fragile or overcomplicated. They’re a good match for daily pieces and pair nicely with everything from simple tubes to more complex <a href=""https://oilslickpad.com/collections/silicone-smoking-devices"">silicone bongs &amp; rigs</a> if you like customization.</li>
<li>
<strong>Can I travel with this or store it safely?</strong><br>It’s glass, so treat it like any other nice piece. When you’re not using it, stash it in a padded spot or in a box or bag alongside your other gear. If you’re organizing a full setup with flower, concentrates, and hardware, pairing this with dedicated <a href=""https://oilslickpad.com/collections/glass-jars-extract-packaging"">glass jars &amp; packaging</a> can help keep everything in one clean, protected place.</li>
</ul>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/essentials-and-accessories/, https://wyndistribution.com/product-category/essentials-and-accessories/ash-catchers/
URL=https://wyndistribution.com/wyn-shop/product/5-14-m-45-encore-color-showerhead-ash-catcher/
Product_URL=https://wyndistribution.com/wyn-shop/product/5-14-m-45-encore-color-showerhead-ash-catcher/
Category=WYN BRANDS
Category_URL=https://wyndistribution.com/product-category/wyn-brands/
Categories=Ash Catchers, Encore
Stock=5
RawPrice=$15.00
-->",What You Need,,Wyn Brands,"family:ash-catcher, family:glass-bong, joint_angle:45, joint_gender:female, joint_size:14mm, length:5in, material:glass, pillar:accessory, pillar:smokeshop-device, style:animal, style:brand-highlight, use:flower-smoking, use:setup-protection",true,Title,Default Title,,,,,,,,EC-A5-1445COL,0.0,,deny,manual,15.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-Display.png,1,5″ 14 M 45° ENCORE COLOR SHOWERHEAD ASH CATCHER,false,5″ 14 M 45° ENCORE COLOR SHOWERHEAD ASH CATCHER,5″ Glass Ash Catcher Produced by Encore Color Showerhead 14 M 45° Multiple Colors Available,,,,,,,,,,,,,,,,lb,,30.00,active
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-Encore.png,2,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-Green.png,3,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-Jade-Blue.png,4,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-White.png,5,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-14mm.png,6,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-45-Degree.png,7,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-Ash-Catcher.png,8,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-45-encore-color-showerhead-ash-catcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://wyndistribution.com/wp-content/uploads/2025/07/EC-A5-1445COL-Blue.png,9,,,,,,,,,,,,,,,,,,,,,,,
5-14-m-90-encore-color-showerhead-ash-catcher,5″ 14 M 90° ENCORE COLOR SHOWERHEAD ASH CATCHER,"<p>The 5"" 14mm Male 90° Encore Color Showerhead Ash Catcher is a compact glass add-on built for people who are tired of scrubbing their main piece after every couple bowls. It slots into a 14mm female joint at a 90° angle and adds a showerhead perc stage in front of your bong, so ash gets trapped and diffused before it ever touches your main water chamber.</p>

<h2>Why It Works</h2>
<ul>
<li>
<strong>Way less cleaning on your main piece</strong> — the ash catcher takes the abuse, catching ash and gunk before it hits your bong.</li>
<li>
<strong>Smoother, less harsh hits</strong> — the internal showerhead perc adds an extra water pass, mellowing things out without killing flavor.</li>
<li>
<strong>Easy upgrade for 14mm glass</strong> — 14mm male joint and 90° angle are made to drop right into most 14mm female, 90° bongs and rigs.</li>
<li>
<strong>Color that actually pops</strong> — the colored accents help your setup look intentional instead of random glass thrown together.</li>
<li>
<strong>Nice size for daily drivers</strong> — at 5 inches (127mm), it adds function without making your piece feel tall or clunky.</li>
</ul>

<h2>Best For</h2>
<p>This Encore showerhead ash catcher is made for people who run their glass hard but still like it to look clean. If you hate the look of stained percs or you’re the friend who always ends up cleaning the bong before a sesh, this is your kind of add-on. It’s especially nice on mid-size daily driver pieces with a 14mm female, 90° joint where you want a little more diffusion without swapping to a whole new tube.</p>
<p>If you’re building out a full daily setup, pairing an ash catcher like this with a solid nonstick <a href=""https://oilslickpad.com/collections/dabbing"">dab pad or mat</a> keeps both your glass and your table from getting wrecked.</p>

<h2>How to Use It</h2>
<p>Using the 5"" Encore Showerhead Ash Catcher is basically like adding a mini bong in front of your main one. Fill the ash catcher with just enough water to cover the showerhead slits, then plug its 14mm male joint into the 14mm female joint on your piece. Load your bowl as usual into the joint on the ash catcher, and now all the ash and debris has to go through this chamber first before it ever reaches your main tube.</p>
<p>Because it’s a 90° design, it lines up best on pieces where the joint sticks straight out from the body rather than angled down. Once you’ve got the water level dialed, you can pretty much leave it there and just swap out bowls as you go. For storage between seshes, you can pop it off and keep it next to your <a href=""https://oilslickpad.com/collections/storage-packaging"">storage and packaging</a> gear so it’s less likely to get knocked over.</p>
<p>Cleaning is simple: let everything cool, empty the water, then soak or rinse with isopropyl alcohol, rinse with clean water, and let it dry before you throw it back on your setup.</p>

<h2>Specs</h2>
<table>
<tr>
<th>Feature</th>
<th>Details</th>
</tr>
<tr>
<td>Brand</td>
<td>Encore</td>
</tr>
<tr>
<td>Type</td>
<td>Showerhead ash catcher</td>
</tr>
<tr>
<td>Joint Size</td>
<td>14mm male (to piece)</td>
</tr>
<tr>
<td>Joint Angle</td>
<td>90°</td>
</tr>
<tr>
<td>Height</td>
<td>5 inches (127mm)</td>
</tr>
<tr>
<td>Material</td>
<td>Glass</td>
</tr>
<tr>
<td>Design</td>
<td>Colored accents, internal showerhead perc</td>
</tr>
</table>

<h2>Fit &amp; Compatibility</h2>
<p>This ash catcher is built for glass with a 14mm female joint at a true 90° angle. If your joint is angled down (like 45°) or is 18mm, this specific model isn’t going to sit right or seal correctly. On the right piece, it’ll hang level and feel balanced without tipping your tube forward.</p>
<p>Because it’s a showerhead style perc, it pairs well with simple downstem or single-perc bongs that could use a little extra function up front. If you’re running a smaller rig for concentrates, adding this in front with a flower bowl lets you keep that rig cleaner for your dabs and keep your concentrates fresh in proper <a href=""https://oilslickpad.com/collections/concentrate-jars"">concentrate jars</a> instead of crusting up your piece.</p>

<h2>FAQ</h2>
<ul>
<li>
<strong>Will this fit my bong?</strong><br>
If your piece has a 14mm female joint that sits at 90° (straight out from the tube), this ash catcher should plug in and line up nicely. If you’re not sure about the angle, look from the side — if the joint points straight sideways, you’re good; if it tilts down, this isn’t the right style.</li>
<li>
<strong>Can I use this with a rig for dabs?</strong><br>
You can, as long as the rig has a 14mm female, 90° joint, but most people save ash catchers like this for flower and keep their dab rigs as clean as possible. If you are mixing it into a dab setup, make sure your banger or nail seats level and consider pairing it with a proper <a href=""https://oilslickpad.com/collections/carb-caps"">carb cap</a> so the airflow still feels right.</li>
<li>
<strong>How much water should I put in it?</strong><br>
Fill just enough to cover the showerhead slits at the bottom. Too much water and it may splash or restrict airflow; too little and you lose the extra diffusion. A quick pull test before packing a bowl will tell you if it feels right.</li>
<li>
<strong>Does adding an ash catcher make my piece harder to pull?</strong><br>
Any extra chamber adds a bit of drag, but the showerhead design is pretty open, so it still breathes well. On most medium-sized pieces, you’ll notice smoother hits way more than you’ll notice any extra resistance.</li>
<li>
<strong>What’s the best way to keep it clean?</strong><br>
Let the glass cool, dump the water, then give it a soak or rinse in isopropyl alcohol to loosen buildup. Rinse with clean water and let it dry before you pop it back on your setup. If you’re already cleaning bowls or <a href=""https://oilslickpad.com/collections/dab-tools-dabbers"">dab tools</a>, it’s easy to just toss the ash catcher into the same quick cleaning routine.</li>
<li>
<strong>Will it make my piece too front-heavy?</strong><br>
On a standard beaker or straight tube with a solid base, the 5"" Encore ash catcher usually sits comfortably without feeling like it’s going to nose-dive. Super small or very narrow-base pieces are more likely to feel tippy with anything hanging off the front, so always check your balance before you walk away from it.</li>
<li>
<strong>Is this better than a basic, non-perc ash catcher?</strong><br>
You’re getting both ash protection and extra diffusion with the showerhead perc, so it’s an upgrade over simple dry catchers that only block debris. If you already love how your main piece hits but just want it to stay cleaner, this style is a nice middle ground before jumping to a whole new <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop setup</a>.</li>
</ul>
<!-- WYN_METADATA
Categories_URL=https://wyndistribution.com/best-selling-products/, https://wyndistribution.com/product-category/essentials-and-accessories/, https://wyndistribution.com/product-category/essentials-and-accessories/ash-catchers/
URL=https://wyndistribution.com/wyn-shop/product/5-14-m-90-encore-color-showerhead-ash-catcher/
Product_URL=https://wyndistribution.com/wyn-shop/product/5-14-m-90-encore-color-showerhead-ash-catcher/
Category=WYN BRANDS
Category_URL=https://wyndistribution.com/product-category/wyn-brands/
Categories=Ash Catchers, Encore
Stock=5
RawPrice=$15.00
-->",What You Need,,Wyn Brands,"family:ash-catcher, family:glass-bong, joint_angle:45, joint_gender:female, joint_size:14mm, length:5in, material:glass, pillar:accessory, pillar:smokeshop-device, style:animal, style:brand-highlight, use:flower-smoking, use:setup-protection",true,Title,Default Title,,,,,,,,EC-A5-1490COL,0.0,,deny,manual,15.00,,true,true,,,,,,https://wyndistribution.com/wp-content/uploads/2025/06/EC-A5-1490-COLOR-Display.png,1,5″ 14 M 90° ENCORE COLOR SHOWERHEAD ASH CATCHER,false,5″ 14 M 90° ENCORE COLOR SHOWERHEAD ASH CATCHER,5″ Glass Ash Catcher Produced by Encore Color Showerhead 14 M 90° Multiple Colors Available,,,,,,,,,,,,,,,,lb,,30.00,active
